comp_name;acme_code;active;emp_name;country_states;gender_code;gender;marital_status;ethnicity;dt_birthday;dt_hire;dt_resignation;satisfaction_grade;actual_salary
5|ACME Corporation;155;1;Isaac Asvilla Cabral;5|Portugal|22|Vila Real;M;Male;7|Widowed ;5| white;08/04/1986;23/10/2018;#N/A;4;€ 1.385,00
5|ACME Corporation;156;1;Ayla Borba Asvilla;5|Portugal|9|braga;F;Female;5|single;5| white;23/10/1950;27/09/2002;#N/A;4;€ 2.500,00
5|ACME Corporation;157;1;Olívia Esteves Noronha;5|Portugal|16|Azores;F;Female;7|Widowed ;5| white;13/12/1985;24/09/2002;#N/A;4;€ 1.385,00
5|ACME Corporation;158;1;Abigail Resende Dias;5|Portugal|9|braga;F;Female;9|DIVORCED;5| white;13/11/1961;09/05/2017;#N/A;4;€ 3.080,00
5|ACME Corporation;159;1;Victor Bicalho Battaglia;5|Portugal|19|Beja;M;Male;7|Widowed ;5| white;23/05/1960;01/09/2000;#N/A;5;€ 1.205,00
5|ACME Corporation;160;1;Rodrigo Bicalho Tavarez;5|Portugal|9|braga;M;Male;9|DIVORCED;6|Black or African American;17/07/1967;07/01/2002;#N/A;4;€ 3.080,00
5|ACME Corporation;161;1;José Heleno Pasquim Evangelista;5|Portugal|12|Leiria;M;Male;7|Widowed ;5| white;02/08/1983;12/09/2002;#N/A;5;€ 1.205,00
5|ACME Corporation;162;1;José Holanda Ferrari;5|Portugal|14|Madeira;M;Male;8| Separated ;5| white;28/10/1984;18/04/2012;#N/A;4;€ 2.500,00
5|ACME Corporation;163;1;Pedro Evangelista Colombo;5|Portugal|9|braga;M;Male;7|Widowed ;5| white;20/09/1965;28/10/2013;#N/A;5;€ 1.205,00
5|ACME Corporation;164;1;Leonardo Duarte Gouveia;5|Portugal|8|AveirO;M;Male;8| Separated ;7|  Hispanic or LATINO;30/07/1960;10/07/2016;#N/A;4;€ 2.500,00
5|ACME Corporation;165;1;Caio Farias Gonçalves;5|Portugal|21|Guarda;M;Male;9|DIVORCED;5| white;26/02/1979;27/07/2009;#N/A;4;€ 1.305,00
5|ACME Corporation;166;1;Malu Vaz Battaglia;5|Portugal|17|Viseu;F;Female;6|MarrieD;5| white;11/07/1955;13/10/2013;#N/A;5;€ 3.000,00
5|ACME Corporation;167;1;Eva Abranches Vaz;5|Portugal|22|Vila Real;F;Female;6|MarrieD;6|Black or African American;04/05/1974;07/03/2002;#N/A;4;€ 1.305,00
5|ACME Corporation;168;1;Maryah Mariani Ferrão;5|Portugal|21|Guarda;F;Female;7|Widowed ;5| white;17/08/1965;12/05/2001;#N/A;5;€ 3.080,00
5|ACME Corporation;169;1;Ana Liz Soares Bactista;5|Portugal|16|Azores;F;Female;6|MarrieD;5| white;19/03/1954;26/04/2009;#N/A;4;€ 1.305,00
5|ACME Corporation;170;1;Ana Liz Almeida Cardoso;5|Portugal|9|braga;F;Female;5|single;8|ASIAN;18/07/1961;13/11/2015;#N/A;4;€ 2.500,00
5|ACME Corporation;171;1;Kelly Auth Sá;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;28/03/1972;06/03/2014;#N/A;5;€ 1.285,00
5|ACME Corporation;172;1;Francisca Anunciação Mello;5|Portugal|5| Lisboa;F;Female;5|single;5| white;19/12/1978;08/11/2016;#N/A;5;€ 3.080,00
5|ACME Corporation;173;1;Maria Carolina Bermudes Albuquerque;5|Portugal|19|Beja;F;Female;9|DIVORCED;5| white;19/02/1962;14/02/1999;#N/A;5;€ 1.305,00
5|ACME Corporation;174;1;Bruna Costatini Alvim;5|Portugal|11|Santarém;F;Female;5|single;6|Black or African American;07/10/1964;28/08/2017;#N/A;4;€ 3.080,00
5|ACME Corporation;175;1;Gloria Andrioli Moraes;5|Portugal|22|Vila Real;F;Female;9|DIVORCED;7|  Hispanic or LATINO;06/12/1972;06/08/2017;#N/A;4;€ 1.285,00
5|ACME Corporation;176;1;Sammuel Leitão Melo;5|Portugal|14|Madeira;M;Male;5|single;5| white;13/02/1980;12/12/2009;#N/A;4;€ 2.500,00
5|ACME Corporation;177;1;Ana Luiza Pereira Colombo;5|Portugal|8|AveirO;F;Female;5|single;5| white;22/12/1952;03/02/1999;#N/A;5;€ 1.205,00
5|ACME Corporation;178;1;Ana Júlia Seixas Padrão;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;14/12/1947;19/03/2015;#N/A;4;€ 2.500,00
5|ACME Corporation;179;1;Aurora Paulista Leitão;5|Portugal|14|Madeira;F;Female;8| Separated ;5| white;30/06/1954;06/10/2004;#N/A;4;€ 1.305,00
5|ACME Corporation;180;1;Guilherme Augusto Marino Moreira;5|Portugal|18|Castelo Branco;M;Male;9|DIVORCED;5| white;03/08/1980;03/05/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;181;1;Gabrielly Santana Greco;5|Portugal|14|Madeira;F;Female;6|MarrieD;6|Black or African American;06/05/1977;22/01/2020;#N/A;5;€ 1.305,00
5|ACME Corporation;182;1;Cristóvão Leitão Pinto;5|Portugal|18|Castelo Branco;M;Male;7|Widowed ;5| white;10/05/1985;09/10/2010;#N/A;4;€ 2.500,00
5|ACME Corporation;183;1;Kauê Peçanha Leone;5|Portugal|12|Leiria;M;Male;8| Separated ;5| white;14/07/1952;07/07/2000;#N/A;5;€ 1.305,00
5|ACME Corporation;184;1;Alexander Cardozo Cunha;5|Portugal|6|PORTO;M;Male;5|single;5| white;07/04/1963;28/05/2002;#N/A;5;€ 2.500,00
5|ACME Corporation;185;1;Marina Alcantara Bragança;5|Portugal|20|Portalegre;F;Female;5|single;5| white;20/10/1963;15/11/2021;#N/A;4;€ 1.305,00
5|ACME Corporation;186;1;Carolina Esposito Botelho;5|Portugal|21|Guarda;F;Female;5|single;7|  Hispanic or LATINO;15/06/1962;23/07/2006;#N/A;5;€ 2.580,00
5|ACME Corporation;187;1;Antonella Ildelfonso Carvalho;5|Portugal|11|Santarém;F;Female;8| Separated ;5| white;12/10/1952;09/01/2012;#N/A;4;€ 1.385,00
5|ACME Corporation;188;1;José Emanuel Bermudes Santos;5|Portugal|18|Castelo Branco;M;Male;6|MarrieD;6|Black or African American;10/12/1953;31/08/2013;#N/A;5;€ 2.500,00
5|ACME Corporation;189;1;Claudia Monteiro Nascimento;5|Portugal|7| Setúbal ;F;Female;5|single;8|ASIAN;08/03/1992;28/04/2007;#N/A;5;€ 1.205,00
5|ACME Corporation;190;1;João Guilherme Bactista Barboza;5|Portugal|16|Azores;M;Male;7|Widowed ;5| white;12/12/1959;23/11/2000;#N/A;4;€ 2.500,00
5|ACME Corporation;191;1;Emanuel Salvador Albuquerque;5|Portugal|17|Viseu;M;Male;7|Widowed ;5| white;12/02/1962;26/07/2014;#N/A;4;€ 1.285,00
5|ACME Corporation;192;1;Mirella Aragão Café;5|Portugal|19|Beja;F;Female;9|DIVORCED;5| white;30/07/1971;21/06/2012;#N/A;5;€ 2.500,00
5|ACME Corporation;193;1;José Martins Russo;5|Portugal|13|Coimbra;M;Male;7|Widowed ;5| white;17/09/1968;04/06/2010;#N/A;5;€ 1.205,00
5|ACME Corporation;194;1;Katerine Moretti Sousa;5|Portugal|8|AveirO;F;Female;7|Widowed ;5| white;03/12/1956;03/03/2003;#N/A;5;€ 3.000,00
5|ACME Corporation;195;1;Luan Paulista Faria;5|Portugal|7| Setúbal ;M;Male;9|DIVORCED;6|Black or African American;12/10/1973;06/10/2006;#N/A;5;€ 1.205,00
5|ACME Corporation;196;1;Felipe sobrenome Ferrão;5|Portugal|6|PORTO;M;Male;6|MarrieD;5| white;21/10/1976;26/08/2022;#N/A;5;€ 3.000,00
5|ACME Corporation;197;1;Isa Trindade Azeredo;5|Portugal|11|Santarém;F;Female;5|single;7|  Hispanic or LATINO;24/07/1960;20/11/2000;#N/A;5;€ 1.205,00
5|ACME Corporation;198;1;Maria Valentina Nascimento Rizzo;5|Portugal|22|Vila Real;F;Female;7|Widowed ;5| white;23/05/1974;22/07/2021;#N/A;5;€ 3.000,00
5|ACME Corporation;199;1;Renato Ildelfonso Madureira;5|Portugal|9|braga;M;Male;7|Widowed ;5| white;30/03/1952;02/07/2013;#N/A;4;€ 1.305,00
5|ACME Corporation;200;1;Isys Cândido Mendes;5|Portugal|21|Guarda;F;Female;8| Separated ;5| white;30/08/1986;18/07/2017;#N/A;4;€ 2.580,00
5|ACME Corporation;201;1;Isabella Monti Esposito;5|Portugal|7| Setúbal ;F;Female;5|single;5| white;19/11/1948;12/06/2020;#N/A;5;€ 1.305,00
5|ACME Corporation;202;1;Ana Beatriz Paulista De Luca;5|Portugal|9|braga;F;Female;8| Separated ;6|Black or African American;24/12/1965;03/11/2007;#N/A;4;€ 3.000,00
5|ACME Corporation;203;1;José Heleno Cardoso Frois;5|Portugal|13|Coimbra;M;Male;8| Separated ;5| white;23/06/1991;30/06/2003;#N/A;5;€ 1.305,00
5|ACME Corporation;204;1;Ruan Marques Costatini;5|Portugal|21|Guarda;M;Male;9|DIVORCED;5| white;01/06/1986;16/07/2018;#N/A;5;€ 2.500,00
5|ACME Corporation;205;1;Cecília Badu De Luca;5|Portugal|13|Coimbra;F;Female;6|MarrieD;5| white;08/08/1985;14/08/2022;#N/A;4;€ 1.385,00
5|ACME Corporation;206;1;Joaquim Faria Marino;5|Portugal|21|Guarda;M;Male;6|MarrieD;5| white;22/06/1966;20/07/2013;#N/A;5;€ 3.080,00
5|ACME Corporation;207;1;Gabriela Seixas Anjos;5|Portugal|21|Guarda;F;Female;7|Widowed ;5| white;15/08/1959;04/10/2014;#N/A;4;€ 1.285,00
5|ACME Corporation;208;1;Ana Caroline Dantas Simões;5|Portugal|24|Brangança;F;Female;5|single;8|ASIAN;22/06/1950;21/05/2020;#N/A;5;€ 3.000,00
5|ACME Corporation;209;1;Eduarda Longo Bandeira;5|Portugal|9|braga;F;Female;9|DIVORCED;6|Black or African American;19/08/1954;04/08/2018;#N/A;5;€ 1.285,00
5|ACME Corporation;210;1;Victor Furtado Alves;5|Portugal|7| Setúbal ;M;Male;5|single;5| white;02/08/1959;14/06/2003;#N/A;4;€ 2.500,00
5|ACME Corporation;211;1;César Reis Giordano;5|Portugal|10|Faro;M;Male;8| Separated ;5| white;20/09/1979;05/12/2010;#N/A;4;€ 1.305,00
5|ACME Corporation;212;1;Ian Junqueira Campos;5|Portugal|9|braga;M;Male;5|single;5| white;18/10/1963;20/06/2004;#N/A;4;€ 3.080,00
5|ACME Corporation;213;1;Helena Brasão Russo;5|Portugal|8|AveirO;F;Female;6|MarrieD;5| white;02/01/1951;31/07/2010;#N/A;5;€ 1.285,00
5|ACME Corporation;214;1;Bento Gouveia Poeta;5|Portugal|5| Lisboa;M;Male;9|DIVORCED;5| white;15/05/1950;10/10/2013;#N/A;5;€ 2.580,00
5|ACME Corporation;215;1;Emmanuel Aragão Abranches;5|Portugal|13|Coimbra;M;Male;5|single;5| white;21/08/1964;02/09/2021;#N/A;5;€ 1.305,00
5|ACME Corporation;216;1;Bianca sobrenome Mariani;5|Portugal|13|Coimbra;F;Female;8| Separated ;6|Black or African American;10/05/1979;27/04/2007;#N/A;5;€ 3.000,00
5|ACME Corporation;217;1;Levi Braga Oliveira;5|Portugal|12|Leiria;M;Male;9|DIVORCED;5| white;21/02/1988;10/06/2018;#N/A;4;€ 1.305,00
5|ACME Corporation;218;1;Wilian Conti Trindade;5|Portugal|11|Santarém;M;Male;9|DIVORCED;5| white;01/04/1987;12/07/2002;#N/A;5;€ 3.000,00
5|ACME Corporation;219;1;Gabriel Mariani Andrade;5|Portugal|15| ÉVORA;M;Male;8| Separated ;7|  Hispanic or LATINO;13/08/1989;24/12/2003;#N/A;4;€ 1.385,00
5|ACME Corporation;220;1;Agatha Abranches Barbosa;5|Portugal|18|Castelo Branco;F;Female;9|DIVORCED;5| white;01/03/1972;12/11/2016;#N/A;5;€ 2.500,00
5|ACME Corporation;221;0;Alícia Medeiros Santacruz;5|Portugal|8|AveirO;F;Female;8| Separated ;5| white;14/01/1984;22/04/2020;17/03/2022;2;€ 1.285,00
5|ACME Corporation;222;1;Thomas Farina Lombardi;5|Portugal|5| Lisboa;M;Male;5|single;5| white;27/02/1967;15/01/2005;#N/A;5;€ 2.500,00
5|ACME Corporation;223;1;Anthony Gabriel Ferrara Mendes;5|Portugal|23|Viana do Castelo;M;Male;5|single;6|Black or African American;24/11/1977;21/05/2014;#N/A;5;€ 1.285,00
5|ACME Corporation;224;1;Francisco Emanuel Dias Botelho;5|Portugal|15| ÉVORA;M;Male;8| Separated ;5| white;04/12/1961;25/04/2002;#N/A;5;€ 2.580,00
5|ACME Corporation;225;1;Emilly Moura Rossi;5|Portugal|15| ÉVORA;F;Female;9|DIVORCED;5| white;05/10/1982;22/02/2022;#N/A;5;€ 1.285,00
5|ACME Corporation;226;1;Luiz Miguel Reis Furtado;5|Portugal|14|Madeira;M;Male;9|DIVORCED;5| white;16/07/1953;25/12/2020;#N/A;4;€ 2.500,00
5|ACME Corporation;227;1;Helena Rizzo Lopes;5|Portugal|22|Vila Real;F;Female;8| Separated ;8|ASIAN;29/07/1971;09/02/2002;#N/A;4;€ 1.305,00
5|ACME Corporation;228;1;Luiz Henrique Nunes Bicalho;5|Portugal|5| Lisboa;M;Male;9|DIVORCED;5| white;12/12/1972;04/10/2016;#N/A;5;€ 3.000,00
5|ACME Corporation;229;1;Emmanuel Santos Moretti;5|Portugal|7| Setúbal ;M;Male;5|single;5| white;29/06/1978;26/08/2010;#N/A;4;€ 1.305,00
5|ACME Corporation;230;1;Maria Isis Alencar Cardozo;5|Portugal|24|Brangança;F;Female;5|single;7|  Hispanic or LATINO;10/04/1980;12/06/2012;#N/A;4;€ 2.580,00
5|ACME Corporation;231;1;Raul Seixas Negrão;5|Portugal|24|Brangança;M;Male;8| Separated ;5| white;20/04/1950;28/05/2003;#N/A;4;€ 1.305,00
5|ACME Corporation;232;1;Claudio Frois Martinelli;5|Portugal|13|Coimbra;M;Male;5|single;5| white;25/02/1973;24/06/2020;#N/A;4;€ 2.500,00
5|ACME Corporation;233;1;Leonardo Brasil Frasão;5|Portugal|23|Viana do Castelo;M;Male;5|single;5| white;19/09/1984;11/03/2020;#N/A;5;€ 1.305,00
5|ACME Corporation;234;1;Henry Giordano Asvilla;5|Portugal|5| Lisboa;M;Male;5|single;5| white;20/01/1987;03/08/2011;#N/A;4;€ 3.000,00
5|ACME Corporation;235;1;Aurora Rangel Lima;5|Portugal|7| Setúbal ;F;Female;7|Widowed ;5| white;19/11/1983;25/12/2004;#N/A;5;€ 1.385,00
5|ACME Corporation;236;1;Raul Giordano Brasil;5|Portugal|5| Lisboa;M;Male;5|single;5| white;12/12/1965;28/06/2006;#N/A;5;€ 3.000,00
5|ACME Corporation;237;1;Flávio Costatini Gouveia;5|Portugal|8|AveirO;M;Male;7|Widowed ;6|Black or African American;18/03/1992;02/02/2011;#N/A;4;€ 1.285,00
5|ACME Corporation;238;1;Wilian Caruso Amor;5|Portugal|16|Azores;M;Male;6|MarrieD;5| white;29/07/1981;06/04/2017;#N/A;5;€ 3.000,00
5|ACME Corporation;239;1;Camila Reis Reis;5|Portugal|20|Portalegre;F;Female;7|Widowed ;5| white;07/09/1971;21/01/2019;#N/A;5;€ 1.305,00
5|ACME Corporation;240;1;Davi Luccas de Oliveira Longo;5|Portugal|7| Setúbal ;M;Male;9|DIVORCED;5| white;26/11/1957;19/11/2012;#N/A;4;€ 3.000,00
5|ACME Corporation;241;1;Lucas Moura Barbieri;5|Portugal|21|Guarda;M;Male;7|Widowed ;7|  Hispanic or LATINO;01/05/1954;07/08/2011;#N/A;4;€ 1.205,00
5|ACME Corporation;242;1;Carlos Eduardo Café Lopes;5|Portugal|18|Castelo Branco;M;Male;8| Separated ;5| white;02/04/1971;03/12/2015;#N/A;5;€ 3.080,00
5|ACME Corporation;243;1;Larissa Frasão Farias;5|Portugal|13|Coimbra;F;Female;9|DIVORCED;5| white;27/03/1974;16/07/2010;#N/A;5;€ 1.305,00
5|ACME Corporation;244;1;Desiré Batista Castro;5|Portugal|9|braga;F;Female;9|DIVORCED;6|Black or African American;29/08/1954;13/10/2017;#N/A;5;€ 2.500,00
5|ACME Corporation;245;1;Caio Brasão Auth;5|Portugal|14|Madeira;M;Male;5|single;5| white;14/02/1984;30/10/2011;#N/A;4;€ 1.305,00
5|ACME Corporation;246;1;Yago Faria Farias;5|Portugal|21|Guarda;M;Male;9|DIVORCED;8|ASIAN;09/01/1963;03/05/1999;#N/A;4;€ 2.500,00
5|ACME Corporation;247;1;Juliana Cunha Negrão;5|Portugal|18|Castelo Branco;F;Female;5|single;5| white;01/03/1956;13/06/2020;#N/A;4;€ 1.385,00
5|ACME Corporation;248;1;Fernando Mariano Alcantara Bermudes;5|Portugal|13|Coimbra;M;Male;8| Separated ;5| white;28/11/1972;02/02/2000;#N/A;4;€ 3.000,00
5|ACME Corporation;249;1;Alessandra Mancini Junqueira;5|Portugal|15| ÉVORA;F;Female;5|single;5| white;06/11/1961;16/06/2021;#N/A;5;€ 1.285,00
5|ACME Corporation;250;1;Martim Padrão Gonçalves;5|Portugal|11|Santarém;M;Male;5|single;5| white;06/08/1948;28/08/2002;#N/A;5;€ 2.500,00
5|ACME Corporation;251;1;Louise Ribeiro Marques;5|Portugal|6|PORTO;F;Female;8| Separated ;6|Black or African American;02/03/1955;27/11/2017;#N/A;4;€ 1.385,00
5|ACME Corporation;252;1;Ângelo Anjos Cunha;5|Portugal|21|Guarda;M;Male;6|MarrieD;7|  Hispanic or LATINO;09/08/1984;22/12/2002;#N/A;5;€ 3.080,00
5|ACME Corporation;253;1;Ariela Esteves Martini;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;5| white;04/11/1980;09/01/2004;#N/A;5;€ 1.305,00
5|ACME Corporation;254;1;Claudia Camargo Barreto;5|Portugal|18|Castelo Branco;F;Female;7|Widowed ;5| white;29/09/1986;01/03/2002;#N/A;4;€ 3.000,00
5|ACME Corporation;255;1;Arthur Siqueira Santos;5|Portugal|16|Azores;M;Male;5|single;5| white;23/01/1989;05/02/2021;#N/A;4;€ 1.285,00
5|ACME Corporation;256;1;Kleriston Madureira Barboza;5|Portugal|13|Coimbra;M;Male;7|Widowed ;5| white;12/05/1972;27/11/2005;#N/A;4;€ 3.080,00
5|ACME Corporation;257;1;Camila Greco Pimentel;5|Portugal|16|Azores;F;Female;7|Widowed ;5| white;20/05/1962;23/09/2019;#N/A;4;€ 1.205,00
5|ACME Corporation;258;1;Jonathan Santoro Furtado;5|Portugal|7| Setúbal ;M;Male;9|DIVORCED;6|Black or African American;18/10/1977;30/03/2009;#N/A;4;€ 3.080,00
5|ACME Corporation;259;1;Renato Dias Bermudes;5|Portugal|15| ÉVORA;M;Male;5|single;5| white;11/03/1981;05/08/2017;#N/A;4;€ 1.305,00
5|ACME Corporation;260;1;Pedro Miguel Leone Longo;5|Portugal|8|AveirO;M;Male;5|single;5| white;01/02/1982;02/09/2007;#N/A;5;€ 2.500,00
5|ACME Corporation;261;1;Rodrigo Malafaia Figo;5|Portugal|10|Faro;M;Male;6|MarrieD;5| white;04/08/1949;15/07/2003;#N/A;5;€ 1.305,00
5|ACME Corporation;262;1;Victória Ribeiro Pinto;5|Portugal|17|Viseu;F;Female;7|Widowed ;5| white;27/09/1956;27/05/2002;#N/A;4;€ 2.580,00
5|ACME Corporation;263;1;Lucca Aragão Cabral;5|Portugal|20|Portalegre;M;Male;7|Widowed ;7|  Hispanic or LATINO;05/05/1989;13/06/2002;#N/A;5;€ 1.205,00
5|ACME Corporation;264;1;Davi Lucca Rangel Gonçalves;5|Portugal|19|Beja;M;Male;9|DIVORCED;5| white;16/04/1977;16/05/2004;#N/A;4;€ 2.580,00
5|ACME Corporation;265;1;Kloe Giordano Pedrosa;5|Portugal|15| ÉVORA;F;Female;7|Widowed ;8|ASIAN;24/10/1968;12/11/2018;#N/A;5;€ 1.205,00
5|ACME Corporation;266;1;Luiz Felipe Gouveia Araújo;5|Portugal|24|Brangança;M;Male;9|DIVORCED;5| white;13/07/1960;06/08/2018;#N/A;4;€ 3.000,00
5|ACME Corporation;267;1;Nicolas Botelho Esposito;5|Portugal|22|Vila Real;M;Male;8| Separated ;5| white;20/09/1974;14/06/2008;#N/A;5;€ 1.205,00
5|ACME Corporation;268;1;Arthur Miguel Evangelista Testa;5|Portugal|19|Beja;M;Male;5|single;5| white;14/11/1975;23/02/2005;#N/A;5;€ 2.500,00
5|ACME Corporation;269;1;Luiz Miguel Mazza Cardozo;5|Portugal|7| Setúbal ;M;Male;5|single;5| white;30/09/1990;28/10/2009;#N/A;5;€ 1.305,00
5|ACME Corporation;270;1;Cloe Luz Ribeiro;5|Portugal|14|Madeira;F;Female;6|MarrieD;5| white;23/09/1968;03/07/2016;#N/A;4;€ 2.500,00
5|ACME Corporation;271;1;Gael Morais Sacramento;5|Portugal|24|Brangança;M;Male;5|single;5| white;26/09/1957;17/04/2004;#N/A;4;€ 1.305,00
5|ACME Corporation;272;1;Felipe Bragança Malafaia;5|Portugal|16|Azores;M;Male;7|Widowed ;6|Black or African American;04/07/1949;24/02/2013;#N/A;4;€ 3.000,00
5|ACME Corporation;273;1;Isabel Alves Gomes;5|Portugal|21|Guarda;F;Female;5|single;5| white;15/06/1969;08/04/2008;#N/A;4;€ 1.205,00
5|ACME Corporation;274;1;Marta Moraes Rocha;5|Portugal|20|Portalegre;F;Female;6|MarrieD;7|  Hispanic or LATINO;04/11/1969;22/04/2010;#N/A;4;€ 3.000,00
5|ACME Corporation;275;1;Henrique Alencar Paulista;5|Portugal|16|Azores;M;Male;8| Separated ;5| white;28/08/1953;09/03/2007;#N/A;4;€ 1.385,00
5|ACME Corporation;276;1;Luiz Miguel Monti Junqueira;5|Portugal|17|Viseu;M;Male;6|MarrieD;5| white;06/08/1964;30/01/2021;#N/A;5;€ 2.580,00
5|ACME Corporation;277;1;Giovanna Machado Martini;5|Portugal|23|Viana do Castelo;F;Female;8| Separated ;5| white;18/04/1984;22/06/2009;#N/A;4;€ 1.305,00
5|ACME Corporation;278;1;Francisco Emanuel Carneiro Auth;5|Portugal|16|Azores;M;Male;5|single;5| white;08/10/1970;09/04/1999;#N/A;5;€ 3.000,00
5|ACME Corporation;279;1;Kamille Bragança Santos;5|Portugal|13|Coimbra;F;Female;9|DIVORCED;6|Black or African American;10/05/1951;18/10/1999;#N/A;5;€ 1.305,00
5|ACME Corporation;280;1;Ryan Esposito Anunciação;5|Portugal|23|Viana do Castelo;M;Male;8| Separated ;5| white;14/02/1966;19/08/2018;#N/A;5;€ 3.000,00
5|ACME Corporation;281;1;Artur Aragão Lima;5|Portugal|21|Guarda;M;Male;7|Widowed ;5| white;01/04/1986;23/04/2000;#N/A;5;€ 1.205,00
5|ACME Corporation;282;1;Pedro Miguel Andrioli Cardoso;5|Portugal|9|braga;M;Male;9|DIVORCED;5| white;30/03/1964;27/10/2011;#N/A;5;€ 3.000,00
5|ACME Corporation;283;1;Ângelo Brasil Miranda;5|Portugal|11|Santarém;M;Male;8| Separated ;5| white;02/10/1953;24/03/2017;#N/A;4;€ 1.305,00
5|ACME Corporation;284;1;Luiz Miguel Negreiros Barroso;5|Portugal|15| ÉVORA;M;Male;7|Widowed ;8|ASIAN;27/11/1967;06/03/1999;#N/A;4;€ 2.500,00
5|ACME Corporation;285;1;Carlos Leone Ferreira;5|Portugal|19|Beja;M;Male;8| Separated ;7|  Hispanic or LATINO;05/11/1967;15/04/2010;#N/A;4;€ 1.285,00
5|ACME Corporation;286;1;Beatriz Malafaia Mendes;5|Portugal|9|braga;F;Female;6|MarrieD;6|Black or African American;21/02/1974;14/09/2014;#N/A;5;€ 2.500,00
5|ACME Corporation;287;1;Pietra Nunes Moraes;5|Portugal|18|Castelo Branco;F;Female;9|DIVORCED;5| white;11/01/1972;07/07/2010;#N/A;5;€ 1.305,00
5|ACME Corporation;288;1;Guilherme Salvador Testa;5|Portugal|17|Viseu;M;Male;6|MarrieD;5| white;28/11/1969;21/03/2004;#N/A;5;€ 3.000,00
5|ACME Corporation;289;1;Sarah Pinto Martini;5|Portugal|24|Brangança;F;Female;7|Widowed ;5| white;05/06/1964;05/09/2005;#N/A;4;€ 1.305,00
5|ACME Corporation;290;1;Ana Vitória Malafaia Cardoso;5|Portugal|8|AveirO;F;Female;6|MarrieD;5| white;29/04/1949;28/06/2008;#N/A;5;€ 3.080,00
5|ACME Corporation;291;1;Malu Simões Caruso;5|Portugal|16|Azores;F;Female;9|DIVORCED;5| white;06/06/1961;28/05/2016;#N/A;4;€ 1.305,00
5|ACME Corporation;292;1;Maria Alice Ramos Ricci;5|Portugal|24|Brangança;F;Female;8| Separated ;5| white;30/11/1979;17/06/2016;#N/A;5;€ 2.500,00
5|ACME Corporation;293;1;Raquel Caruso Brasão;5|Portugal|23|Viana do Castelo;F;Female;5|single;6|Black or African American;20/08/1964;24/06/2000;#N/A;4;€ 1.205,00
5|ACME Corporation;294;1;Maria Valentina Marques Nunes;5|Portugal|20|Portalegre;F;Female;9|DIVORCED;5| white;20/02/1977;15/04/2018;#N/A;5;€ 3.000,00
5|ACME Corporation;295;1;Vicente Vaz Greco;5|Portugal|20|Portalegre;M;Male;5|single;5| white;31/08/1973;26/05/2004;#N/A;5;€ 1.205,00
5|ACME Corporation;296;1;Álvaro Figo Padrão;5|Portugal|10|Faro;M;Male;6|MarrieD;7|  Hispanic or LATINO;25/02/1951;27/05/2006;#N/A;5;€ 3.000,00
5|ACME Corporation;297;1;Ian Marques Gonçalves;5|Portugal|14|Madeira;M;Male;5|single;5| white;23/11/1987;15/08/2020;#N/A;5;€ 1.285,00
5|ACME Corporation;298;1;Eliza Negrão Leitão;5|Portugal|14|Madeira;F;Female;8| Separated ;5| white;04/01/1978;07/02/2002;#N/A;4;€ 3.000,00
5|ACME Corporation;299;1;Alini Pedroso Costa;5|Portugal|13|Coimbra;F;Female;5|single;5| white;22/03/1970;28/09/2001;#N/A;5;€ 1.385,00
5|ACME Corporation;300;1;Madalena Dias Farias;5|Portugal|16|Azores;F;Female;6|MarrieD;6|Black or African American;02/03/1966;23/11/2006;#N/A;4;€ 3.080,00
5|ACME Corporation;301;1;Caue Bispo Cunha;5|Portugal|12|Leiria;M;Male;9|DIVORCED;5| white;01/06/1981;24/12/2013;#N/A;5;€ 1.385,00
5|ACME Corporation;302;1;Pietra Caruso Barroso;5|Portugal|14|Madeira;F;Female;5|single;5| white;15/05/1960;07/01/2002;#N/A;4;€ 3.080,00
5|ACME Corporation;303;1;Fernando Mariano Asvilla Anjos;5|Portugal|16|Azores;M;Male;8| Separated ;8|ASIAN;13/08/1958;04/11/2009;#N/A;5;€ 1.385,00
5|ACME Corporation;304;1;Ana Caroline Chaves Dias;5|Portugal|11|Santarém;F;Female;5|single;5| white;26/11/1973;05/05/2000;#N/A;4;€ 3.000,00
5|ACME Corporation;305;1;Ananda Martini Batista;5|Portugal|17|Viseu;F;Female;8| Separated ;5| white;19/01/1960;12/06/2006;#N/A;4;€ 1.305,00
5|ACME Corporation;306;1;Kleriston Farias Testa;5|Portugal|20|Portalegre;M;Male;9|DIVORCED;5| white;14/03/1987;16/04/1999;#N/A;5;€ 2.500,00
5|ACME Corporation;307;1;Miguel Henrique Ferrari Ildelfonso;5|Portugal|15| ÉVORA;M;Male;9|DIVORCED;7|  Hispanic or LATINO;23/07/1969;16/06/2000;#N/A;4;€ 1.305,00
5|ACME Corporation;308;1;Eduarda Bianchi Serra;5|Portugal|19|Beja;F;Female;6|MarrieD;5| white;03/11/1961;01/12/2019;#N/A;5;€ 2.500,00
5|ACME Corporation;309;1;Luiz Miguel Gomes Rangel;5|Portugal|11|Santarém;M;Male;9|DIVORCED;5| white;13/03/1949;24/01/2013;#N/A;5;€ 1.285,00
