company;id_employee_pk;flg_active;employee_name;states;id_sufix_gender;id_marital_status_fk;marital_status;marital_status;id_race_fk;ethnicity;ethnicity;birthday;id_background_education_fk;background_education;id_department_fk;department;id_role_fk;role;id_level_fk;level;date_of_hire;id_recruitment_source_fk;recruitment_source;date_of_fire;id_reason_dimissal_fk;reason_dimissal;satisfaction_grade;actual_salary
5-ACME Corporation;91;1;Anthony Ferrara Fontana;5-Portugal 13-Coimbra;M;9;DIVORCED;9 DIVORCED;8;ASIAN;8 ASIAN;22/08/1949;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;19/07/2016;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;92;1;Raquel Chaves Pereira;5-Portugal 24-Brangança;F;9;DIVORCED;9 DIVORCED;5; white;5  white;29/06/1974;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;15/07/2020;11;Next Station;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;93;1;Cristóvão Seixas Abranches;5-Portugal 9-braga;M;9;DIVORCED;9 DIVORCED;5; white;5  white;28/11/1957;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;07/10/2018;5;Indeed;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;94;1;Theo Morais Silva;5-Portugal 22-Vila Real;M;5;single;5 single;6;Black or African American;6 Black or African American;14/07/1960;8;Graduate school;6;Administration;11;Analyst;7;Senior;01/08/2006;11;Next Station;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;95;1;Ryan Moura Santana;5-Portugal 23-Viana do Castelo;M;8; Separated ;8  Separated ;7;  Hispanic or LATINO;7   Hispanic or LATINO;12/04/1975;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;20/10/2006;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;96;1;Heloísa Helena Tavares Monti;5-Portugal 24-Brangança;F;5;single;5 single;5; white;5  white;20/12/1981;7;Undergraduate degree;5; Presidency;11;Analyst;7;Senior;19/07/2007;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;97;1;Manuela Azeredo Miranda;5-Portugal 22-Vila Real;F;5;single;5 single;5; white;5  white;04/04/1964;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;26/03/2019;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;98;1;Luiz Otávio Barbieri Vaz;5-Portugal 10-Faro;M;8; Separated ;8  Separated ;5; white;5  white;28/01/1960;8;Graduate school;11;Communication & Marketing;11;Analyst;6;Pleno;09/04/2021;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;99;1;Adelaide Melo Romano;5-Portugal 15- ÉVORA;F;8; Separated ;8  Separated ;5; white;5  white;23/11/1964;7;Undergraduate degree;10;Operations;9;Intern;#N/A;#N/A;08/06/2012;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;100;1;Gabriel Aguiar Pasquim;5-Portugal 8-AveirO;M;9;DIVORCED;9 DIVORCED;5; white;5  white;29/01/1964;7;Undergraduate degree;5; Presidency;11;Analyst;5;Junior;14/05/2013;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;101;1;Lavínia Martini Nunes;5-Portugal 9-braga;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;28/07/1957;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;14/09/2013;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;102;1;Pedro Henrique Trindade Auth;5-Portugal 5- Lisboa;M;7;Widowed ;7 Widowed ;5; white;5  white;13/10/1984;8;Graduate school;13;Audit;11;Analyst;5;Junior;07/03/2016;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;103;1;Isabella Barbieri Faria;5-Portugal 24-Brangança;F;7;Widowed ;7 Widowed ;5; white;5  white;21/08/1990;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;18/12/2010;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;104;1;Rafael Barroso Fontana;5-Portugal 17-Viseu;M;8; Separated ;8  Separated ;5; white;5  white;18/10/1986;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;17/12/2006;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;105;1;Henrico Leite Poeta;5-Portugal 6-PORTO;M;9;DIVORCED;9 DIVORCED;5; white;5  white;20/02/1981;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;17/09/2006;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;106;1;Lorenzo Augusto Serra Camões;5-Portugal 20-Portalegre;M;8; Separated ;8  Separated ;7;  Hispanic or LATINO;7   Hispanic or LATINO;30/11/1975;7;Undergraduate degree;9; Commercial;11;Analyst;6;Pleno;17/01/2019;15;Website;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;107;0;Paloma Batista Farina;5-Portugal 14-Madeira;F;8; Separated ;8  Separated ;5; white;5  white;15/03/1988;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;10/01/2021;15;Website;02/05/2022;8;Attendance;3;€ 1.385,00
5-ACME Corporation;108;1;Vanessa Albuquerque Souza;5-Portugal 23-Viana do Castelo;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;03/12/1957;8;Graduate school;12;Controlling;11;Analyst;5;Junior;24/09/2005;5;Indeed;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;109;1;Maria Carolina Longo Barros;5-Portugal 6-PORTO;F;7;Widowed ;7 Widowed ;5; white;5  white;03/11/1978;7;Undergraduate degree;12;Controlling;9;Intern;#N/A;#N/A;13/10/2015;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;110;1;Thiago Soares Faro;5-Portugal 19-Beja;M;5;single;5 single;8;ASIAN;8 ASIAN;07/04/1975;8;Graduate school;13;Audit;11;Analyst;5;Junior;05/03/2021;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;111;1;Lucca Brasão Carneiro;5-Portugal 15- ÉVORA;M;7;Widowed ;7 Widowed ;5; white;5  white;20/08/1948;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;31/01/2010;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;112;1;Rachel Giordano Santos;5-Portugal 10-Faro;F;9;DIVORCED;9 DIVORCED;5; white;5  white;06/07/1970;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;11/07/2012;11;Next Station;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;113;1;Lavignia Paulista Gomes;5-Portugal 24-Brangança;F;7;Widowed ;7 Widowed ;5; white;5  white;27/01/1950;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;08/01/2015;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;114;1;Kauã Aleluia Peçanha;5-Portugal 16-Azores;M;5;single;5 single;5; white;5  white;26/10/1986;8;Graduate school;9; Commercial;11;Analyst;7;Senior;07/09/2004;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;115;1;Anthony Moraes Albuquerque;5-Portugal 11-Santarém;M;6;MarrieD;6 MarrieD;6;Black or African American;6 Black or African American;20/08/1977;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;24/03/2001;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.205,00
5-ACME Corporation;116;1;Bryan Lima Pinto;5-Portugal 13-Coimbra;M;9;DIVORCED;9 DIVORCED;5; white;5  white;29/09/1985;7;Undergraduate degree;6;Administration;11;Analyst;5;Junior;20/07/2004;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;117;1;Samuel Batista Santana;5-Portugal 7- Setúbal ;M;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;08/07/1948;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;28/07/2012;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;118;1;Cristóvão Braga Testa;5-Portugal 18-Castelo Branco;M;9;DIVORCED;9 DIVORCED;5; white;5  white;11/02/1977;8;Graduate school;5; Presidency;11;Analyst;7;Senior;19/12/2021;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;119;1;Luiz Felipe Andrade Pimenta;5-Portugal 21-Guarda;M;7;Widowed ;7 Widowed ;5; white;5  white;16/07/1983;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;30/09/2018;11;Next Station;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;120;1;Amanda Carvalho Saragoça;5-Portugal 22-Vila Real;F;5;single;5 single;5; white;5  white;31/05/1986;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;14/02/2018;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;121;1;Cloe Poeta Freitas;5-Portugal 19-Beja;F;9;DIVORCED;9 DIVORCED;5; white;5  white;21/07/1980;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;26/05/2015;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 1.285,00
5-ACME Corporation;122;1;Gloria Dias Costatini;5-Portugal 5- Lisboa;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;22/10/1977;7;Undergraduate degree;12;Controlling;11;Analyst;6;Pleno;03/12/2011;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;123;1;Pedro Miguel Bragança Bandeira;5-Portugal 18-Castelo Branco;M;9;DIVORCED;9 DIVORCED;5; white;5  white;09/05/1962;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;14/02/2008;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;124;1;Octávio Gomes Pellegrini;5-Portugal 24-Brangança;M;5;single;5 single;5; white;5  white;29/03/1982;7;Undergraduate degree;10;Operations;11;Analyst;5;Junior;15/04/1999;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;125;1;Lorenzo Augusto Poeta Silva;5-Portugal 16-Azores;M;5;single;5 single;5; white;5  white;25/08/1960;7;Undergraduate degree;11;Communication & Marketing;9;Intern;#N/A;#N/A;18/05/2006;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;126;1;Ana Caroline Pinto Monti;5-Portugal 24-Brangança;F;8; Separated ;8  Separated ;5; white;5  white;18/09/1978;7;Undergraduate degree;13;Audit;11;Analyst;7;Senior;13/06/2001;13;Google;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;127;1;Júlia Clara Asvilla Gomes;5-Portugal 5- Lisboa;F;5;single;5 single;5; white;5  white;25/08/1975;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;15/05/2000;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;128;1;Ana Carolina Resende Mancini;5-Portugal 18-Castelo Branco;F;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;16/10/1972;7;Undergraduate degree;8;Human Resource;11;Analyst;6;Pleno;06/08/2021;7;SAPO Emprego;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;129;1;Adelaide Romano Marques;5-Portugal 6-PORTO;F;5;single;5 single;8;ASIAN;8 ASIAN;28/02/1988;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;15/02/2005;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;130;1;Kelvin Cardozo Bragança;5-Portugal 22-Vila Real;M;5;single;5 single;5; white;5  white;01/08/1966;8;Graduate school;8;Human Resource;11;Analyst;7;Senior;02/10/2000;15;Website;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;131;1;Fernando Manuel Negreiros Mazza;5-Portugal 22-Vila Real;M;5;single;5 single;5; white;5  white;26/11/1989;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;10/09/2020;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;132;1;Maria Laura Abranches Ferreira;5-Portugal 23-Viana do Castelo;F;7;Widowed ;7 Widowed ;5; white;5  white;10/08/1963;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;15/07/2000;9;Empregos Online;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;133;1;Isadora Machado Oliveira;5-Portugal 14-Madeira;F;8; Separated ;8  Separated ;5; white;5  white;19/09/1974;7;Undergraduate degree;7;Finance;9;Intern;#N/A;#N/A;28/06/2017;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;134;1;Letícia Sá Alvarenga;5-Portugal 13-Coimbra;F;7;Widowed ;7 Widowed ;5; white;5  white;16/10/1961;8;Graduate school;13;Audit;11;Analyst;5;Junior;18/07/1999;5;Indeed;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;135;1;Aquiles Soares Leitão;5-Portugal 9-braga;M;5;single;5 single;5; white;5  white;11/08/1972;7;Undergraduate degree;10;Operations;10;Trainee;#N/A;#N/A;18/11/2017;13;Google;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;136;1;Anthony Medeiros Mancini;5-Portugal 7- Setúbal ;M;5;single;5 single;6;Black or African American;6 Black or African American;18/02/1965;7;Undergraduate degree;5; Presidency;11;Analyst;6;Pleno;30/11/2002;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;137;1;Anita Lima Carneiro;5-Portugal 16-Azores;F;9;DIVORCED;9 DIVORCED;5; white;5  white;14/04/1962;7;Undergraduate degree;8;Human Resource;10;Trainee;#N/A;#N/A;15/07/1999;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;138;1;Vinicios Ribeiro Siqueira;5-Portugal 17-Viseu;M;7;Widowed ;7 Widowed ;5; white;5  white;11/09/1984;8;Graduate school;10;Operations;11;Analyst;7;Senior;18/08/2013;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 3.000,00
5-ACME Corporation;139;1;Michael Albuquerque Souza;5-Portugal 10-Faro;M;7;Widowed ;7 Widowed ;7;  Hispanic or LATINO;7   Hispanic or LATINO;26/07/1987;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;06/06/2009;15;Website;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;140;1;Emilly Lombardi Freitas;5-Portugal 7- Setúbal ;F;5;single;5 single;5; white;5  white;27/04/1955;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;7;Senior;29/09/1999;15;Website;#N/A;#N/A;#N/A;5;€ 2.580,00
5-ACME Corporation;141;1;Bárbara Russo Cândido;5-Portugal 16-Azores;F;6;MarrieD;6 MarrieD;5; white;5  white;31/05/1979;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;05/12/2011;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;142;1;Caleb Santos Peçanha;5-Portugal 20-Portalegre;M;7;Widowed ;7 Widowed ;5; white;5  white;23/12/1956;8;Graduate school;13;Audit;11;Analyst;6;Pleno;18/12/2021;15;Website;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;143;1;Rachel Borges Bicalho;5-Portugal 17-Viseu;F;8; Separated ;8  Separated ;6;Black or African American;6 Black or African American;24/02/1969;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;07/05/2014;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;144;1;Joanna Giordano Rizzo;5-Portugal 16-Azores;F;8; Separated ;8  Separated ;5; white;5  white;25/09/1978;7;Undergraduate degree;10;Operations;11;Analyst;7;Senior;07/08/2008;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;145;1;Heloísa Bicalho Martins;5-Portugal 18-Castelo Branco;F;7;Widowed ;7 Widowed ;5; white;5  white;19/10/1972;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;19/07/2003;11;Next Station;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;146;1;Erick Chaves Martinelli;5-Portugal 7- Setúbal ;M;7;Widowed ;7 Widowed ;5; white;5  white;08/03/1968;7;Undergraduate degree;10;Operations;11;Analyst;6;Pleno;31/03/2012;5;Indeed;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;147;1;Camila Azeredo Sousa;5-Portugal 13-Coimbra;F;9;DIVORCED;9 DIVORCED;5; white;5  white;06/09/1975;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;10/05/2009;10;Jobs in Lisbon;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;148;1;Enzo Martini Monteiro;5-Portugal 6-PORTO;M;9;DIVORCED;9 DIVORCED;8;ASIAN;8 ASIAN;26/08/1985;8;Graduate school;9; Commercial;11;Analyst;7;Senior;28/11/2014;5;Indeed;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;149;1;Flavio Rangel Nascimento;5-Portugal 6-PORTO;M;7;Widowed ;7 Widowed ;5; white;5  white;18/04/1957;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;12/08/2001;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;150;1;Lucas Gabriel Gallo Morato;5-Portugal 15- ÉVORA;M;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;22/11/1959;8;Graduate school;8;Human Resource;11;Analyst;7;Senior;07/07/2014;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;151;1;Maria Madalena Padrão Vaz;5-Portugal 9-braga;F;9;DIVORCED;9 DIVORCED;5; white;5  white;10/01/1972;7;Undergraduate degree;5; Presidency;9;Intern;#N/A;#N/A;28/04/2005;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;152;1;Tomas Almeida de Oliveira;5-Portugal 20-Portalegre;M;5;single;5 single;5; white;5  white;12/08/1987;7;Undergraduate degree;6;Administration;11;Analyst;7;Senior;10/11/2002;15;Website;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;153;1;Maria Flor Bermudes Padrão;5-Portugal 19-Beja;F;9;DIVORCED;9 DIVORCED;5; white;5  white;02/10/1986;7;Undergraduate degree;8;Human Resource;9;Intern;#N/A;#N/A;02/03/2011;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 1.285,00
5-ACME Corporation;154;1;Ana Luiza Mello Sousa;5-Portugal 6-PORTO;F;9;DIVORCED;9 DIVORCED;5; white;5  white;21/11/1966;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;16/10/2020;15;Website;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;155;1;Bento Paulista Pinto;5-Portugal 19-Beja;M;5;single;5 single;5; white;5  white;06/07/1955;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;16/06/2022;10;Jobs in Lisbon;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;156;1;Ana Caroline Rizzo Fontana;5-Portugal 12-Leiria;F;5;single;5 single;5; white;5  white;18/02/1978;8;Graduate school;7;Finance;11;Analyst;7;Senior;23/05/2003;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;157;1;Lara Bandeira Aguiar;5-Portugal 14-Madeira;F;7;Widowed ;7 Widowed ;6;Black or African American;6 Black or African American;03/05/1964;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;19/07/2018;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;158;1;Danilo Teixeira Mazza;5-Portugal 11-Santarém;M;9;DIVORCED;9 DIVORCED;5; white;5  white;05/12/1986;8;Graduate school;8;Human Resource;11;Analyst;5;Junior;05/09/2015;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;159;1;José Emanuel Alves Nascimento;5-Portugal 21-Guarda;M;9;DIVORCED;9 DIVORCED;5; white;5  white;24/05/1982;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;14/10/2000;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;160;1;Glória Maria Galli Rodrigues;5-Portugal 24-Brangança;F;9;DIVORCED;9 DIVORCED;5; white;5  white;20/11/1953;8;Graduate school;13;Audit;11;Analyst;5;Junior;13/10/2005;14;LinkedIn;#N/A;#N/A;#N/A;5;€ 3.000,00
5-ACME Corporation;161;1;Joanna Simões Pedrosa;5-Portugal 14-Madeira;F;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;24/09/1979;7;Undergraduate degree;6;Administration;9;Intern;#N/A;#N/A;13/12/2000;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;162;1;Maria Cecília Gallo Duarte;5-Portugal 20-Portalegre;F;9;DIVORCED;9 DIVORCED;5; white;5  white;31/05/1955;8;Graduate school;8;Human Resource;11;Analyst;7;Senior;28/01/2001;8;Net Empregos;#N/A;#N/A;#N/A;5;€ 3.080,00
5-ACME Corporation;163;1;Giovana Ferrara Bandeira;5-Portugal 16-Azores;F;7;Widowed ;7 Widowed ;5; white;5  white;11/02/1959;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;01/06/2001;12; recommendation of employee;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;164;1;Guilherme Rossi Mariani;5-Portugal 5- Lisboa;M;5;single;5 single;6;Black or African American;6 Black or African American;21/05/1952;7;Undergraduate degree;11;Communication & Marketing;11;Analyst;6;Pleno;29/06/2014;13;Google;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;165;1;Matheus Mariani Figo;5-Portugal 14-Madeira;M;5;single;5 single;5; white;5  white;29/04/1948;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;12/09/2009;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;166;1;Amanda Junqueira Caminha;5-Portugal 23-Viana do Castelo;F;6;MarrieD;6 MarrieD;5; white;5  white;29/10/1958;7;Undergraduate degree;8;Human Resource;11;Analyst;6;Pleno;13/12/2016;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;167;1;Isabelle Pinto Rangel;5-Portugal 6-PORTO;F;6;MarrieD;6 MarrieD;8;ASIAN;8 ASIAN;12/11/1980;7;Undergraduate degree;9; Commercial;10;Trainee;#N/A;#N/A;15/02/2001;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.385,00
5-ACME Corporation;168;1;Henry Gomes Tavares;5-Portugal 10-Faro;M;6;MarrieD;6 MarrieD;5; white;5  white;11/12/1968;7;Undergraduate degree;10;Operations;11;Analyst;6;Pleno;03/08/2013;9;Empregos Online;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;169;1;Bianca Ferrão Moretti;5-Portugal 21-Guarda;F;9;DIVORCED;9 DIVORCED;5; white;5  white;05/08/1957;7;Undergraduate degree;7;Finance;10;Trainee;#N/A;#N/A;08/07/2011;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;170;1;Ana Cecília Trindade Russo;5-Portugal 16-Azores;F;7;Widowed ;7 Widowed ;5; white;5  white;04/02/1981;7;Undergraduate degree;7;Finance;11;Analyst;7;Senior;04/05/2006;15;Website;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;171;1;Ana Laura Dias Ferrão;5-Portugal 18-Castelo Branco;F;6;MarrieD;6 MarrieD;6;Black or African American;6 Black or African American;25/03/1956;7;Undergraduate degree;13;Audit;10;Trainee;#N/A;#N/A;30/05/2003;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;172;1;Alana Andrioli Machado;5-Portugal 10-Faro;F;6;MarrieD;6 MarrieD;7;  Hispanic or LATINO;7   Hispanic or LATINO;24/04/1955;8;Graduate school;9; Commercial;11;Analyst;5;Junior;10/05/2020;5;Indeed;#N/A;#N/A;#N/A;4;€ 3.080,00
5-ACME Corporation;173;1;Lucas Gabriel Poeta Costatini;5-Portugal 9-braga;M;6;MarrieD;6 MarrieD;5; white;5  white;13/09/1968;7;Undergraduate degree;13;Audit;9;Intern;#N/A;#N/A;17/09/2010;15;Website;#N/A;#N/A;#N/A;5;€ 1.205,00
5-ACME Corporation;174;1;Alessandra Rinaldi Negrão;5-Portugal 14-Madeira;F;6;MarrieD;6 MarrieD;5; white;5  white;18/02/1954;7;Undergraduate degree;9; Commercial;11;Analyst;6;Pleno;04/10/1999;14;LinkedIn;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;175;1;Maria Laura Oliveira Bandeira;5-Portugal 10-Faro;F;7;Widowed ;7 Widowed ;5; white;5  white;07/02/1984;7;Undergraduate degree;5; Presidency;10;Trainee;#N/A;#N/A;02/11/2009;5;Indeed;#N/A;#N/A;#N/A;5;€ 1.305,00
5-ACME Corporation;176;1;João Miguel Souza Anjos;5-Portugal 10-Faro;M;8; Separated ;8  Separated ;5; white;5  white;25/02/1970;7;Undergraduate degree;5; Presidency;11;Analyst;5;Junior;02/11/2015;6;Learn4Good;#N/A;#N/A;#N/A;5;€ 2.500,00
5-ACME Corporation;177;1;Caleb Nunes Abranches;5-Portugal 16-Azores;M;7;Widowed ;7 Widowed ;5; white;5  white;24/11/1964;7;Undergraduate degree;11;Communication & Marketing;10;Trainee;#N/A;#N/A;15/02/2011;7;SAPO Emprego;#N/A;#N/A;#N/A;4;€ 1.385,00
5-ACME Corporation;178;1;Matheus Conti Costa;5-Portugal 24-Brangança;M;7;Widowed ;7 Widowed ;6;Black or African American;6 Black or African American;06/02/1968;7;Undergraduate degree;12;Controlling;11;Analyst;5;Junior;14/09/2003;6;Learn4Good;#N/A;#N/A;#N/A;4;€ 2.500,00
5-ACME Corporation;179;1;Byanca Rizzo Aragão;5-Portugal 14-Madeira;F;8; Separated ;8  Separated ;5; white;5  white;25/02/1980;7;Undergraduate degree;12;Controlling;10;Trainee;#N/A;#N/A;23/07/2003;15;Website;#N/A;#N/A;#N/A;4;€ 1.305,00
5-ACME Corporation;180;1;Glória Maria Silva Nascimento;5-Portugal 8-AveirO;F;8; Separated ;8  Separated ;5; white;5  white;03/01/1963;7;Undergraduate degree;9; Commercial;11;Analyst;5;Junior;17/12/2005;12; recommendation of employee;#N/A;#N/A;#N/A;4;€ 2.580,00
5-ACME Corporation;181;1;César Andrade de Oliveira;5-Portugal 8-AveirO;M;7;Widowed ;7 Widowed ;5; white;5  white;11/03/1963;7;Undergraduate degree;6;Administration;10;Trainee;#N/A;#N/A;09/06/1999;8;Net Empregos;#N/A;#N/A;#N/A;4;€ 1.305,00
